TIME,SIGNAL
2612,0
2613,0
2614,0
2615,844
2616,842
2617,844
2618,842
2619,844
2620,842
2621,844
2622,843
2623,0
2624,0
2625,0
2626,0
2627,0
2628,0
2629,0
2630,844
2631,842
2632,844
2633,842
2634,844
2635,842
2636,844
2637,0
2638,0
2639,0
2640,0
2641,0
2642,0
2643,0
2644,842
2645,843
2646,842
2647,844
2648,842
2649,844
2650,843
2651,0
2652,0
2653,0
2654,0
2655,0
2656,0
2657,0
2658,843
2659,844
2660,843
2661,843
2662,844
2663,842
2664,844
2665,0
2666,0
2667,0
2668,0
2669,0
2670,0
2671,0
2672,843
2673,843
2674,843
2675,844
2676,842
2677,844
2678,842
2679,0
2680,0
2681,0
2682,0
2683,0
2684,0
2685,0
2686,0
2687,842
2688,843
2689,843
2690,843
2691,842
2692,844
2693,843
2694,0
2695,0
2696,0
2697,0
2698,0
2699,0
2700,0
2701,844
2702,842
2703,844
2704,843
2705,843
2706,844
2707,843
2708,0
2709,0
2710,0
2711,0
2712,0
2713,0
2714,0
2715,843
2716,844
2717,843
2718,843
2719,844
2720,842
2721,844
2722,0
2723,0
2724,0
2725,0
2726,0
2727,0
2728,0
2729,843
2730,844
2731,842
2732,844
2733,842
2734,844
2735,842
2736,0
2737,0
2738,0
2739,0
2740,0
2741,0
2742,0
2743,843
2744,844
2745,843
2746,843
2747,844
2748,842
2749,844
2750,841
2751,0
2752,0
2753,0
2754,0
2755,0
2756,0
2757,0
2758,843
2759,844
2760,842
2761,844
2762,843
2763,844
2764,842
2765,0
2766,0
2767,0
2768,0
2769,0
2770,0
2771,0
2772,844
2773,843
2774,843
2775,843
2776,844
2777,842
2778,843
2779,0
2780,0
2781,0
2782,0
2783,0
2784,0
2785,0
2786,843
2787,844
2788,843
2789,843
2790,844
2791,842
2792,844
2793,0
2794,0
2795,0
2796,0
2797,0
2798,0
2799,0
2800,842
2801,843
2802,844
2803,843
2804,844
2805,843
2806,843
2807,0
2808,0
2809,0
2810,0
2811,0
2812,0
2813,0
2814,844
2815,843
2816,843
2817,844
2818,843
2819,843
2820,844
2821,843
2822,0
2823,0
2824,0
2825,0
2826,0
2827,0
2828,0
2829,842
2830,844
2831,842
2832,844
2833,842
2834,844
2835,842
2836,0
2837,0
2838,0
2839,0
2840,0
2841,0
2842,0
2843,842
2844,844
2845,843
2846,843
2847,842
2848,843
2849,843
2850,0
2851,0
2852,0
2853,0
2854,0
2855,0
2856,0
2857,842
2858,843
2859,843
2860,843
2861,843
2862,843
2863,843
2864,0
2865,0
2866,0
2867,0
2868,0
2869,0
2870,0
2871,843
2872,844
2873,843
2874,843
2875,842
2876,844
2877,842
2878,0
2879,0
2880,0
2881,0
2882,0
2883,0
2884,0
2885,844
2886,842
2887,844
2888,842
2889,843
2890,843
2891,843
2892,843
2893,0
2894,0
2895,0
2896,0
2897,0
2898,0
2899,0
2900,844
2901,842
2902,844
2903,842
2904,844
2905,843
2906,843
2907,0
2908,0
2909,0
2910,0
2911,0
2912,0
2913,0
2914,842
2915,844
2916,842
2917,843
2918,843
2919,843
2920,843
2921,0
2922,0
2923,0
2924,0
2925,0
2926,0
2927,0
2928,844
2929,843
2930,842
2931,844
2932,842
2933,843
2934,844
2935,0
2936,0
2937,0
2938,0
2939,0
2940,0
2941,0
2942,843
2943,842
2944,844
2945,843
2946,842
2947,844
2948,844
2949,0
2950,0
2951,0
2952,0
2953,0
2954,0
2955,0
2956,844
2957,843
2958,844
2959,842
2960,843
2961,844
2962,842
2963,843
2964,0
2965,0
2966,0
2967,0
2968,0
2969,0
2970,0
2971,844
2972,842
2973,844
2974,842
2975,843
2976,844
2977,843
2978,0
2979,0
2980,0
2981,0
2982,0
2983,0
2984,0
2985,844
2986,843
2987,843
2988,843
2989,843
2990,842
2991,844
