TIME,SIGNAL
1673,338
1674,273
1675,214
1676,168
1677,132
1678,104
1679,135
1680,311
1681,453
1682,568
1683,659
1684,724
1685,785
1686,832
1687,869
1688,899
1689,867
1690,690
1691,546
1692,430
1693,338
1694,266
1695,209
1696,164
1697,133
1698,105
1699,152
1700,325
1701,464
1702,565
1703,657
1704,729
1705,788
1706,836
1707,869
1708,898
1709,848
1710,674
1711,532
1712,431
1713,338
1714,264
1715,208
1716,164
1717,132
1718,104
1719,157
1720,329
1721,468
1722,568
1723,659
1724,732
1725,789
1726,835
1727,868
1728,899
1729,843
1730,671
1731,529
1732,427
1733,336
1734,264
1735,207
1736,162
1737,129
1738,102
1739,153
1740,324
1741,465
1742,576
1743,666
1744,730
1745,789
1746,836
1747,871
1748,901
1749,849
1750,673
1751,532
1752,418
1753,328
1754,257
1755,208
1756,163
1757,127
1758,102
1759,179
1760,329
1761,467
1762,579
1763,668
1764,739
1765,791
1766,836
1767,874
1768,901
1769,822
1770,670
1771,529
1772,415
1773,326
1774,256
1775,206
1776,162
1777,128
1778,101
1779,178
1780,345
1781,480
1782,577
1783,666
1784,738
1785,795
1786,840
1787,872
1788,901
1789,826
1790,655
1791,516
1792,418
1793,328
1794,257
1795,202
1796,159
1797,130
1798,101
1799,179
1800,346
1801,482
1802,578
1803,668
1804,740
1805,797
1806,841
1807,874
1808,901
1809,822
1810,652
1811,514
1812,416
1813,326
1814,256
1815,201
1816,158
1817,127
1818,100
1819,182
1820,347
1821,481
1822,589
1823,675
1824,745
1825,795
1826,840
1827,876
1828,905
1829,823
1830,655
1831,517
1832,405
1833,318
1834,250
1835,202
1836,157
1837,125
1838,99
1839,192
1840,356
1841,489
1842,595
1843,671
1844,742
1845,798
1846,844
1847,879
1848,903
1849,815
1850,646
1851,509
1852,400
1853,323
1854,253
1855,198
1856,156
1857,123
1858,100
1859,191
1860,355
1861,488
1862,594
1863,679
1864,748
1865,803
1866,842
1867,877
1868,905
1869,800
1870,635
1871,502
1872,407
1873,319
1874,250
1875,196
1876,154
1877,125
1878,98
1879,213
1880,355
1881,489
1882,596
1883,679
1884,749
1885,803
1886,847
1887,877
1888,905
1889,796
1890,632
1891,497
1892,403
1893,315
1894,248
1895,194
1896,153
1897,124
1898,98
1899,200
1900,365
1901,497
1902,604
1903,679
1904,747
1905,802
1906,846
1907,881
1908,908
